id,name,link,category,store,product_cluster_id,2023-07-30,2023-08-15,2023-08-28,2023-09-09,2023-09-24
73434,LENOVO GAMING  3 15ARH7 (Gray),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56066&limit=100,LAPTOP,Setec,LAPTOP56,72999.0,72999.0,72999.0,69999.0,69999.0
73435,ACER Nitro 5 N515-57-76C9 -Процесор Intel® Core™ i7 11800H ( 24MB Cache,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55289&limit=100,LAPTOP,Setec,LAPTOP107,70999.0,70999.0,70999.0,70999.0,70999.0
73436,HP ENVY 13-ba1042nn,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53058&limit=100,LAPTOP,Setec,LAPTOP240,69999.0,69999.0,69999.0,69999.0,69999.0
73437,ASUS ExpertBook B9 B9400CBA-KC0354X  /  Win 11 Pro,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54905&limit=100,LAPTOP,Setec,LAPTOP770,69999.0,69999.0,69999.0,69999.0,69999.0
73438,ASUS ZenBook 14 UX3402VA-OLED-KM522W  /  Win 11,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56119&limit=100,LAPTOP,Setec,LAPTOP314,70999.0,70999.0,70999.0,70999.0,70999.0
73439,DELL G5 15 5511,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52327&limit=100,LAPTOP,Setec,LAPTOP12,74999.0,74999.0,74999.0,,
73440,LENOVO Yoga Slim 7 14ARB7  /  TouchScreen  / Win 11 ( GRAY ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54435&limit=100,LAPTOP,Setec,LAPTOP286,74999.0,74999.0,74999.0,74999.0,74999.0
73441,"Apple MacBook Air 13.6"" ( Midnight )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53635&limit=100,LAPTOP,Setec,LAPTOP17,74999.0,74999.0,74999.0,74999.0,74999.0
73442,"Apple MacBook Air 13.6"" ( Silver )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53570&limit=100,LAPTOP,Setec,LAPTOP208,74999.0,74999.0,74999.0,74999.0,74999.0
73443,"Apple MacBook Air 13.6"" ( Space Gray )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53569&limit=100,LAPTOP,Setec,LAPTOP35,74999.0,74999.0,74999.0,74999.0,74999.0
73444,"Apple MacBook Air 13.6"" ( Starlight )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53571&limit=100,LAPTOP,Setec,LAPTOP15,74999.0,74999.0,74999.0,74999.0,74999.0
73445,ASUS TUF FX506HEB-HN1137W,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52683&limit=100,LAPTOP,Setec,LAPTOP480,75999.0,75999.0,75999.0,75999.0,75999.0
73446,ASUS TUF GAMING FX517ZE-HN002,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54030&limit=100,LAPTOP,Setec,LAPTOP1034,79999.0,79999.0,79999.0,79999.0,79999.0
73447,ASUS VivoBook 16X K3604VA-OLED-L731W   /  Win 11 ( Cool Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56124&limit=100,LAPTOP,Setec,LAPTOP529,79999.0,79999.0,79999.0,79999.0,79999.0
73448,HP OMEN 15-ek0038niaa (Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50261&limit=100,LAPTOP,Setec,LAPTOP1032,77999.0,77999.0,77999.0,77999.0,77999.0
73449,Lenovo ThinkPad E14 Gen 4,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54484&limit=100,LAPTOP,Setec,LAPTOP53,75999.0,75999.0,75999.0,75999.0,75999.0
73450,Lenovo ThinkPad E15 Gen 4,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54485&limit=100,LAPTOP,Setec,LAPTOP430,77999.0,77999.0,77999.0,75999.0,75999.0
73451,ASUS TUF GAMING FA507RM-HN082,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52841&limit=100,LAPTOP,Setec,LAPTOP100,82999.0,82999.0,,,
73452,ASUS UX5400EA-OLED-KN731X  /  TouchScreen  /  Windows 10 PRO,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52381&limit=100,LAPTOP,Setec,LAPTOP329,84999.0,84999.0,84999.0,84999.0,84999.0
73453,HP ENVY 13-ba1002nia,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=51642&limit=100,LAPTOP,Setec,LAPTOP312,79999.0,79999.0,79999.0,79999.0,79999.0
73454,ASUS TUF GAMING FX507VU4-LP053,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55848&limit=100,LAPTOP,Setec,LAPTOP1024,83999.0,83999.0,83999.0,83999.0,83999.0
73455,ASUS UM5302TA-OLED-LX731X  /  Touch Screen  / Win 11 Pro  (Blue),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54359&limit=100,LAPTOP,Setec,LAPTOP27,83999.0,83999.0,83999.0,83999.0,83999.0
73456,ASUS UX5401ZA-OLED-KN721X  /  TouchScreen  /  Windows 11 PRO,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53510&limit=100,LAPTOP,Setec,LAPTOP825,84999.0,84999.0,84999.0,84999.0,84999.0
73457,HP Victus  GAMING 16-e0008nia (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53055&limit=100,LAPTOP,Setec,LAPTOP536,84999.0,84999.0,84999.0,84999.0,84999.0
73458,ASUS UP5401EA-OLED-KN721X  /  Win 11 Pro  /  TouchScreen ( Pine Grey ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52806&limit=100,LAPTOP,Setec,LAPTOP713,84999.0,84999.0,84999.0,84999.0,84999.0
73459,HP Victus  GAMING 15-fa1039nia (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56143&limit=100,LAPTOP,Setec,LAPTOP535,86999.0,86999.0,86999.0,86999.0,86999.0
73460,ASUS B7402FEA-L90610X  /  TouchScreen  /  Win 11 Pro ( Star Black ) US MIL-STD 810H military-grade stand,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53560&limit=100,LAPTOP,Setec,LAPTOP606,82999.0,82999.0,82999.0,82999.0,82999.0
73461,ASUS UM5302TA-OLED-LX731X  /  Touch Screen  / Win 11 Pro  (Blue),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54344&limit=100,LAPTOP,Setec,LAPTOP27,83999.0,83999.0,83999.0,83999.0,83999.0
73462,ASUS ROG Strix G15 G513RM-HQ156,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52789&limit=100,LAPTOP,Setec,LAPTOP534,94999.0,94999.0,94999.0,94999.0,94999.0
73463,ASUS VivoBook Pro N7600PC-OLED-L721X  /  Win 11 Pro,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52229&limit=100,LAPTOP,Setec,LAPTOP808,92999.0,92999.0,92999.0,92999.0,92999.0
73464,DELL XPS 13 (9305)  /  Win 11 Pro,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53587&limit=100,LAPTOP,Setec,LAPTOP925,91999.0,91999.0,91999.0,79999.0,79999.0
73465,LENOVO Yoga 7 14IAL7 ( Stone Blue )  /  TouchScreen  /  Win 11,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55454&limit=100,LAPTOP,Setec,LAPTOP164,89999.0,89999.0,89999.0,89999.0,89999.0
73466,ASUS UM535QE-OLED-KY731X  /  Touch Screen /  Win 11 Pro  (SILVER),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52369&limit=100,LAPTOP,Setec,LAPTOP669,92999.0,92999.0,92999.0,92999.0,92999.0
73467,"Apple MacBook Pro 13.3"" ( Silver )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53514&limit=100,LAPTOP,Setec,LAPTOP26,94999.0,89999.0,89999.0,,89999.0
73468,"Apple MacBook Pro 13.3"" ( Space Gray )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53182&limit=100,LAPTOP,Setec,LAPTOP130,94999.0,89999.0,89999.0,,89999.0
73469,ASUS ROG Strix G16 G614JU-N3111,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55815&limit=100,LAPTOP,Setec,LAPTOP677,97999.0,97999.0,97999.0,97999.0,97999.0
73470,"Apple MacBook Air 15.6"" ( Silver )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56162&limit=100,LAPTOP,Setec,LAPTOP1109,99999.0,99999.0,99999.0,99999.0,99999.0
73471,"Apple MacBook Air 15.6"" ( Space Gray )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56161&limit=100,LAPTOP,Setec,LAPTOP10,99999.0,99999.0,99999.0,99999.0,99999.0
73472,"Apple MacBook Air 15.6"" ( Starlight )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56163&limit=100,LAPTOP,Setec,LAPTOP122,99999.0,99999.0,99999.0,99999.0,99999.0
73473,"Apple MacBook Air 13.6"" ( Midnight )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54037&limit=100,LAPTOP,Setec,LAPTOP17,109999.0,109999.0,109999.0,109999.0,109999.0
73474,"Apple MacBook Air 13.6"" ( Silver )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53783&limit=100,LAPTOP,Setec,LAPTOP208,109999.0,109999.0,109999.0,109999.0,109999.0
73475,"Apple MacBook Air 13.6"" ( Space Gray )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53605&limit=100,LAPTOP,Setec,LAPTOP35,109999.0,109999.0,109999.0,109999.0,109999.0
73476,LENOVO LEGION 5 Pro 16IAH7H (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54180&limit=100,LAPTOP,Setec,LAPTOP1070,101999.0,101999.0,101999.0,101999.0,101999.0
73477,LENOVO LEGION Slim 5 16IRH8 (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55410&limit=100,LAPTOP,Setec,LAPTOP38,104999.0,104999.0,104999.0,104999.0,104999.0
73478,"Apple MacBook Air 15.6"" ( Midnight )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56169&limit=100,LAPTOP,Setec,LAPTOP406,104999.0,104999.0,104999.0,104999.0,104999.0
73479,"Apple MacBook Air 15.6"" ( Space Gray )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56170&limit=100,LAPTOP,Setec,LAPTOP10,104999.0,104999.0,104999.0,104999.0,104999.0
73480,"Apple MacBook Pro 13.3"" ( Silver )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53515&limit=100,LAPTOP,Setec,LAPTOP26,117999.0,117999.0,117999.0,,117999.0
73481,"Apple MacBook Pro 13.3"" ( Space Gray )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53183&limit=100,LAPTOP,Setec,LAPTOP130,117999.0,117999.0,117999.0,,117999.0
73482,ASUS UP6502ZD-OLED-M731X  /  Win 11 Pro  /  ( Black ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54283&limit=100,LAPTOP,Setec,LAPTOP654,109999.0,109999.0,109999.0,109999.0,109999.0
73483,DELL G5 15 5520,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56172&limit=100,LAPTOP,Setec,LAPTOP570,109999.0,109999.0,109999.0,99999.0,99999.0
73484,DELL G5 15 5521,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54119&limit=100,LAPTOP,Setec,LAPTOP1014,109999.0,109999.0,109999.0,99999.0,99999.0
73485,DELL XPS 13 9315  /  Win 11,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55686&limit=100,LAPTOP,Setec,LAPTOP736,107999.0,,,,
73486,HP OMEN 17-CK1017NIA (Silver),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56135&limit=100,LAPTOP,Setec,LAPTOP512,112999.0,112999.0,112999.0,112999.0,112999.0
73487,LENOVO LEGION S7 15ACH6 (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55443&limit=100,LAPTOP,Setec,LAPTOP644,109999.0,109999.0,109999.0,109999.0,109999.0
73488,LENOVO LEGION 5 Pro 16ARX8 (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55411&limit=100,LAPTOP,Setec,LAPTOP751,114999.0,114999.0,114999.0,114999.0,114999.0
73489,ASUS ROG Zephyrus M16 GU603ZM-K8029W  /  Win 11,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=54179&limit=100,LAPTOP,Setec,LAPTOP993,129999.0,129999.0,129999.0,129999.0,129999.0
73490,ASUS TUF GAMING FA507XI-HQ015W,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56120&limit=100,LAPTOP,Setec,LAPTOP511,116999.0,116999.0,116999.0,116999.0,116999.0
73491,LENOVO LEGION Slim 5 16IRH8 (Black),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56150&limit=100,LAPTOP,Setec,LAPTOP38,129999.0,119999.0,119999.0,119999.0,119999.0
73492,Apple MacBook Pro 14 ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52192&limit=100,LAPTOP,Setec,LAPTOP32,139999.0,139999.0,139999.0,139999.0,139999.0
73493,LENOVO LEGION 5 Pro 16IRX8 (Gray),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56065&limit=100,LAPTOP,Setec,LAPTOP544,137999.0,122999.0,122999.0,122999.0,122999.0
73494,DELL XPS 15 (9510)  /  Win 11 Home,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53588&limit=100,LAPTOP,Setec,LAPTOP850,144999.0,144999.0,144999.0,,
73495,Apple MacBook Pro 14 ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55001&limit=100,LAPTOP,Setec,LAPTOP32,154999.0,154999.0,154999.0,154999.0,154999.0
73496,Apple MacBook Pro 14 ( Space Gray ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55002&limit=100,LAPTOP,Setec,LAPTOP33,154999.0,154999.0,154999.0,154999.0,154999.0
73497,ASUS ROG Zephyrus G14 GA402XV-N2008W  /  Win 11,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55813&limit=100,LAPTOP,Setec,LAPTOP1038,156999.0,156999.0,156999.0,156999.0,156999.0
73498,Apple MacBook Pro 14 ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52168&limit=100,LAPTOP,Setec,LAPTOP32,159999.0,159999.0,159999.0,159999.0,159999.0
73499,ASUS ROG Flow X13 GV301QH-K5232R,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=50437&limit=100,LAPTOP,Setec,LAPTOP317,169999.0,169999.0,169999.0,169999.0,169999.0
73500,"Apple MacBook Air 13.6"" ( Midnight )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56532&limit=100,LAPTOP,Setec,LAPTOP17,169999.0,169999.0,169999.0,169999.0,169999.0
73501,"Apple MacBook Air 13.6"" ( Midnight )",https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=56533&limit=100,LAPTOP,Setec,LAPTOP17,169999.0,,,,
73502,Apple MacBook Pro 14 ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55220&limit=100,LAPTOP,Setec,LAPTOP32,189999.0,189999.0,189999.0,189999.0,189999.0
73503,Apple MacBook Pro 14 ( Space Gray ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55003&limit=100,LAPTOP,Setec,LAPTOP33,189999.0,189999.0,189999.0,189999.0,189999.0
73504,Apple MacBook Pro 16 ( Space Gray ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55004&limit=100,LAPTOP,Setec,LAPTOP77,184999.0,184999.0,184999.0,184999.0,184999.0
73505,Apple MacBook Pro 16 ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55224&limit=100,LAPTOP,Setec,LAPTOP64,206999.0,206999.0,206999.0,206999.0,206999.0
73506,Apple MacBook Pro 16 ( Space Gray ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55005&limit=100,LAPTOP,Setec,LAPTOP77,206999.0,206999.0,206999.0,206999.0,206999.0
73507,Apple MacBook Pro 16 ( Space Grey ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53745&limit=100,LAPTOP,Setec,LAPTOP987,229999.0,229999.0,229999.0,229999.0,229999.0
73508,Apple MacBook Pro 16 ( Silver ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=52232&limit=100,LAPTOP,Setec,LAPTOP64,239999.0,239999.0,239999.0,239999.0,239999.0
73509,Apple MacBook Pro 16 ( Space Gray ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=53217&limit=100,LAPTOP,Setec,LAPTOP77,239999.0,239999.0,239999.0,239999.0,239999.0
73510,ASUS ROG Zephyrus DUO 16 GX650PZ-NM014X  /  Win 11 Pro,https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55846&limit=100,LAPTOP,Setec,LAPTOP332,249999.0,249999.0,249999.0,249999.0,249999.0
73511,Apple MacBook Pro 16 ( Space Gray ),https://setec.mk/index.php?route=product/product&path=10002_10003&product_id=55222&limit=100,LAPTOP,Setec,LAPTOP77,254999.0,254999.0,254999.0,254999.0,254999.0
73512,Blackview A60 Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=48698&limit=100,PHONE,Setec,PHONE678,4999.0,4999.0,4999.0,4999.0,4999.0
73513,Blackview A52 2 / 32  Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=55493&limit=100,PHONE,Setec,PHONE253,5999.0,5999.0,5999.0,5999.0,5999.0
73514,Blackview A52 2 / 32  Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=55494&limit=100,PHONE,Setec,PHONE313,5999.0,5999.0,5999.0,5999.0,5999.0
73515,Blackview A52 2 / 32  Green,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=55495&limit=100,PHONE,Setec,PHONE775,5999.0,5999.0,5999.0,5999.0,5999.0
73516,Xiaomi Redmi 9A 2 / 32GB Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=74663&limit=100,PHONE,Setec,PHONE536,7999.0,7999.0,7999.0,7999.0,7999.0
73517,Xiaomi Redmi 9A 2 / 32GB Gray,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=74662&limit=100,PHONE,Setec,PHONE231,7999.0,7999.0,7999.0,7999.0,7999.0
73518,Xiaomi Redmi 9A 2 / 32GB Green,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=60656&limit=100,PHONE,Setec,PHONE616,7999.0,7999.0,7999.0,7999.0,7999.0
73519,Xiaomi Redmi A1 2 / 32GB Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75967&limit=100,PHONE,Setec,PHONE1035,6999.0,6999.0,6999.0,6999.0,6999.0
73520,AllCall Brother 4G 3 / 32,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=52379&limit=100,PHONE,Setec,PHONE1143,5499.0,5499.0,5499.0,5499.0,5499.0
73521,Blackview A55 3 / 16 Phantom Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=52741&limit=100,PHONE,Setec,PHONE177,5999.0,5999.0,5999.0,5999.0,5999.0
73522,Blackview A55 3 / 16 Twilight Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=52742&limit=100,PHONE,Setec,PHONE385,5999.0,5999.0,5999.0,5999.0,5999.0
73523,Blackview A80  Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=49835&limit=100,PHONE,Setec,PHONE767,6499.0,6499.0,6499.0,6499.0,6499.0
73524,Blackview A80  Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=49836&limit=100,PHONE,Setec,PHONE1036,6499.0,6499.0,6499.0,6499.0,6499.0
73525,Xiaomi Redmi A2 2 / 32GB Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76756&limit=100,PHONE,Setec,PHONE976,6999.0,6999.0,6999.0,6999.0,6999.0
73526,Xiaomi Redmi A2 2 / 32GB Light Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76758&limit=100,PHONE,Setec,PHONE1007,6999.0,6999.0,6999.0,6999.0,6999.0
73527,Xiaomi Redmi A2 2 / 32GB Light Green,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76757&limit=100,PHONE,Setec,PHONE507,6999.0,6999.0,6999.0,6999.0,6999.0
73528,Blackview A60 Pro 3 / 16 Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=48300&limit=100,PHONE,Setec,PHONE740,6499.0,6499.0,6499.0,6499.0,6499.0
73529,Blackview A60 Pro 3 / 16 Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=48301&limit=100,PHONE,Setec,PHONE895,6499.0,6499.0,6499.0,6499.0,6499.0
73530,Motorola Moto E20 Graphite Grey 2 / 32,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76388&limit=100,PHONE,Setec,PHONE613,8299.0,8299.0,8299.0,8299.0,8299.0
73531,CUBOT NOTE 20 Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=49840&limit=100,PHONE,Setec,PHONE1029,8999.0,8999.0,8999.0,8999.0,8999.0
73532,Realme C21Y Black 3 / 32,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75796&limit=100,PHONE,Setec,PHONE876,7999.0,7999.0,7999.0,7999.0,7999.0
73533,Xiaomi Redmi 9AT 2 / 32GB Peacock Green,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=74056&limit=100,PHONE,Setec,PHONE210,7999.0,7999.0,7999.0,7999.0,7999.0
73534,Xiaomi Redmi 9C 2 / 32GB NFC Midnight Grey,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75144&limit=100,PHONE,Setec,PHONE861,7999.0,7999.0,7999.0,7999.0,7999.0
73535,Blackview A70 3 / 32 Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=52744&limit=100,PHONE,Setec,PHONE289,7299.0,7299.0,7299.0,7299.0,7299.0
73536,Blackview A70 3 / 32 Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=52745&limit=100,PHONE,Setec,PHONE1018,7299.0,7299.0,7299.0,7299.0,7299.0
73537,Blackview A55 PRO 4 / 64  Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=55496&limit=100,PHONE,Setec,PHONE453,7499.0,7499.0,7499.0,7499.0,7499.0
73538,Blackview A55 PRO 4 / 64  Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=55497&limit=100,PHONE,Setec,PHONE732,7499.0,7499.0,7499.0,7499.0,7499.0
73539,Blackview A55 PRO 4 / 64  Green,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=55498&limit=100,PHONE,Setec,PHONE168,7499.0,7499.0,7499.0,7499.0,7499.0
73540,Blackview A55 PRO 4 / 64  White,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=55499&limit=100,PHONE,Setec,PHONE975,7499.0,7499.0,7499.0,7499.0,7499.0
73541,Blackview A80 Plus Black - Процесор: Octa core Helio P25 Processor 2.6GHz,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=50394&limit=100,PHONE,Setec,PHONE534,8999.0,8999.0,8999.0,8999.0,8999.0
73542,Blackview A80 Plus Blue - Процесор: Octa core Helio P25 Processor 2.6GHz,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=50395&limit=100,PHONE,Setec,PHONE683,8999.0,8999.0,8999.0,8999.0,8999.0
73543,Xiaomi Redmi 12C 3 / 32GB Graphite Gray,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76759&limit=100,PHONE,Setec,PHONE1116,8999.0,8999.0,8999.0,8999.0,8999.0
73544,Xiaomi Redmi 12C 3 / 32GB Ocean Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76760&limit=100,PHONE,Setec,PHONE1070,8999.0,8999.0,8999.0,8999.0,8999.0
73545,Blackview A70 Pro 4 / 32 Black,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=53649&limit=100,PHONE,Setec,PHONE589,7399.0,7399.0,7399.0,7399.0,7399.0
73546,Blackview A70 Pro 4 / 32 Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=53650&limit=100,PHONE,Setec,PHONE591,7399.0,7399.0,7399.0,7399.0,7399.0
73547,Blackview A70 Pro 4 / 32 Green,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=53652&limit=100,PHONE,Setec,PHONE486,7399.0,7399.0,7399.0,7399.0,7399.0
73548,Blackview A70 Pro 4 / 32 Red,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=53651&limit=100,PHONE,Setec,PHONE779,7399.0,7399.0,7399.0,7399.0,7399.0
73549,Motorola Moto E40 Carbon Gray 4 / 64,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75996&limit=100,PHONE,Setec,PHONE153,9999.0,9999.0,9999.0,9999.0,9999.0
73550,Xiaomi Redmi 10C 4 / 64GB Granit Gray,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76071&limit=100,PHONE,Setec,PHONE865,11499.0,11499.0,,,
73551,Xiaomi Redmi 10C 4 / 64GB Ocean Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75823&limit=100,PHONE,Setec,PHONE368,11499.0,11499.0,,,
73552,Xiaomi Redmi 12C 3 / 64GB Graphite Gray,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76596&limit=100,PHONE,Setec,PHONE119,10999.0,10999.0,10999.0,10999.0,10999.0
73553,Xiaomi Redmi 12C 3 / 64GB Ocean Blue,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=76761&limit=100,PHONE,Setec,PHONE82,10999.0,10999.0,10999.0,10999.0,10999.0
73554,Huawei nova Y70 Midnight Black 4 / 128,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75819&limit=100,PHONE,Setec,PHONE160,13999.0,13999.0,13999.0,13999.0,13999.0
73555,Motorola Moto G22 Cosmic Black 4 / 64,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75702&limit=100,PHONE,Setec,PHONE720,11999.0,11999.0,11999.0,11999.0,11999.0
73556,Motorola Moto G22 Iceberg Blue 4 / 64,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75701&limit=100,PHONE,Setec,PHONE1100,11999.0,11999.0,11999.0,11999.0,11999.0
73557,Motorola Moto G31 Baby Blue 4 / 64,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75704&limit=100,PHONE,Setec,PHONE520,12999.0,12999.0,,12999.0,12999.0
73558,Motorola Moto G31 Mineral Grey 4 / 64,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=75699&limit=100,PHONE,Setec,PHONE118,12999.0,12999.0,,12999.0,12999.0
73559,Samsung SM-A047 Galaxy A04s Black 3 / 32,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=54121&limit=100,PHONE,Setec,PHONE401,11999.0,11999.0,11999.0,11999.0,11999.0
73560,Samsung SM-A047 Galaxy A04s Green 3 / 32,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=54122&limit=100,PHONE,Setec,PHONE98,11999.0,11999.0,11999.0,11999.0,11999.0
73561,Samsung SM-A047 Galaxy A04s White 3 / 32,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=54120&limit=100,PHONE,Setec,PHONE666,11999.0,11999.0,11999.0,11999.0,11999.0
73562,Realme C25Y Metal Gray 4 / 128,https://setec.mk/index.php?route=product/product&path=10066_10067&product_id=74998&limit=100,PHONE,Setec,PHONE599,10999.0,10999.0,10999.0,10999.0,10999.0
